per_cost,travel_days,photo_num,person_num_三五好友,person_num_亲子,person_num_家庭,person_num_情侣,person_num_独自一人,person_num_闺蜜,is_weekend,title_length,z,playmode1,playmode2
800,1,23,0,0,0,0,1,0,0,19,0.0,1,1.0
4038,5,105,0,0,0,0,0,1,0,9,0.0,1,0.0
2500,3,38,0,1,0,0,0,0,0,5,0.0,1,1.0
2700,6,17,1,0,0,0,0,0,0,7,0.0,0,1.0
1500,2,51,0,0,0,0,1,0,0,26,0.0,1,1.0
1000,2,36,0,0,0,0,0,0,1,12,0.0,1,1.0
800,4,45,0,0,0,0,0,1,0,7,0.0,0,1.0
300,1,36,1,0,0,0,0,0,1,10,1.0,1,1.0
2000,2,115,1,0,0,0,0,0,1,5,0.0,0,1.0
1000,1,16,0,0,0,0,1,0,0,12,0.0,1,0.0
2000,7,11,0,0,0,1,0,0,0,5,0.0,0,1.0
5000,3,220,1,0,0,0,0,0,1,13,0.0,0,1.0
3500,6,16,0,0,1,0,0,0,1,5,0.0,0,1.0
750,3,66,1,0,0,0,0,0,0,11,0.0,0,1.0
350,2,51,0,0,0,0,1,0,1,16,0.0,1,0.0
1500,4,49,0,0,1,0,0,0,1,5,0.0,1,0.0
1000,0,4,0,0,0,1,0,0,0,5,0.0,1,0.0
1000,4,40,1,0,0,0,0,0,1,9,0.0,1,1.0
1800,2,42,0,0,0,0,1,0,1,11,0.0,1,1.0
200,1,43,1,0,0,0,0,0,1,16,0.0,0,1.0
500,2,63,1,0,0,0,0,0,0,5,0.0,0,1.0
1000,2,63,1,0,0,0,0,0,1,9,0.0,0,1.0
2000,5,12,0,0,0,0,0,1,0,10,0.0,0,1.0
1000,1,45,1,0,0,0,0,0,1,11,0.0,1,1.0
3000,1,82,0,0,0,0,1,0,0,19,0.0,0,1.0
1700,4,28,0,0,1,0,0,0,0,5,0.0,0,1.0
3000,4,97,1,0,0,0,0,0,0,26,1.0,0,1.0
2000,2,9,0,1,0,0,0,0,1,9,0.0,1,0.0
3000,5,18,0,0,0,1,0,0,0,7,0.0,0,1.0
1000,3,84,0,0,1,0,0,0,1,19,0.0,1,0.0
1000,3,53,1,0,0,0,0,0,0,9,0.0,1,1.0
800,5,1,1,0,0,0,0,0,1,7,0.0,0,1.0
2500,3,42,0,0,0,0,1,0,0,7,0.0,0,1.0
1500,2,42,1,0,0,0,0,0,1,8,0.0,0,1.0
1200,5,47,1,0,0,0,0,0,0,9,0.0,1,1.0
3000,9,28,0,0,1,0,0,0,1,9,0.0,0,1.0
1500,5,31,0,0,1,0,0,0,1,12,0.0,0,1.0
900,4,10,0,0,0,0,1,0,0,6,0.0,1,0.0
2800,4,16,0,0,0,0,0,1,1,16,0.0,0,1.0
3000,6,244,0,0,0,0,1,0,0,9,0.0,0,1.0
2500,6,59,0,0,0,1,0,0,0,19,0.0,1,1.0
1350,6,13,0,0,0,1,0,0,0,3,0.0,1,1.0
500,2,21,0,0,0,1,0,0,0,17,0.0,0,1.0
600,1,35,0,0,0,1,0,0,0,35,0.0,0,1.0
4000,8,35,0,1,0,0,0,0,1,7,0.0,1,1.0
1000,1,10,1,0,0,0,0,0,1,17,0.0,1,1.0
2000,3,27,1,0,0,0,0,0,1,25,0.0,1,1.0
1200,4,34,1,0,0,0,0,0,0,16,0.0,0,1.0
20000,1,11,0,0,0,0,1,0,0,5,0.0,0,1.0
1300,6,17,0,0,1,0,0,0,0,15,0.0,1,1.0
500,0,14,0,0,0,0,0,1,0,4,0.0,0,1.0
198,1,14,0,0,0,0,0,1,1,5,1.0,0,1.0
2000,2,56,1,0,0,0,0,0,1,9,1.0,0,1.0
1500,3,18,0,0,0,0,1,0,0,5,0.0,0,1.0
1000,3,6,0,0,1,0,0,0,0,11,1.0,1,1.0
3000,4,30,1,0,0,0,0,0,0,19,0.0,1,1.0
1500,3,2,1,0,0,0,0,0,1,5,0.0,0,1.0
160,1,24,1,0,0,0,0,0,1,9,0.0,1,1.0
500,5,13,0,0,0,0,1,0,0,11,1.0,0,1.0
2250,1,3,0,1,0,0,0,0,1,6,0.0,1,1.0
1000,3,64,0,0,0,0,0,1,0,14,0.0,0,1.0
1500,4,10,1,0,0,0,0,0,0,16,0.0,1,1.0
500,3,42,0,0,1,0,0,0,1,17,0.0,0,1.0
600,2,20,1,0,0,0,0,0,1,13,0.0,0,1.0
3000,6,24,0,0,0,0,1,0,1,7,0.0,0,1.0
500,3,28,0,0,0,0,1,0,0,14,0.0,0,1.0
1500,3,14,1,0,0,0,0,0,0,14,0.0,1,0.0
200,2,4,1,0,0,0,0,0,0,7,0.0,1,1.0
1000,4,1,0,1,0,0,0,0,1,6,0.0,0,1.0
1000,3,9,1,0,0,0,0,0,0,14,0.0,0,1.0
1500,4,9,0,0,0,0,0,1,1,5,0.0,0,1.0
500,1,0,1,0,0,0,0,0,0,18,0.0,0,1.0
1800,3,51,0,0,0,1,0,0,0,14,0.0,0,1.0
1200,3,159,0,0,0,0,0,1,1,15,1.0,1,1.0
1500,5,155,0,0,0,0,1,0,0,20,0.0,0,1.0
900,2,14,1,0,0,0,0,0,1,13,0.0,1,1.0
720,2,25,0,0,1,0,0,0,0,37,0.0,1,1.0
500,3,23,1,0,0,0,0,0,0,12,0.0,0,1.0
2000,5,0,0,0,0,0,1,0,1,8,0.0,1,1.0
1000,5,6,1,0,0,0,0,0,0,5,0.0,1,0.0
4000,7,172,0,0,0,1,0,0,0,11,0.0,0,1.0
1800,6,5,0,0,1,0,0,0,0,5,0.0,1,1.0
3000,4,17,0,0,0,0,0,1,0,11,0.0,1,0.0
1700,5,78,0,0,0,1,0,0,1,4,0.0,0,1.0
700,1,81,1,0,0,0,0,0,0,15,0.0,1,1.0
2000,4,188,1,0,0,0,0,0,1,11,0.0,1,1.0
4000,1,184,1,0,0,0,0,0,0,17,0.0,1,1.0
1200,3,163,0,0,0,1,0,0,0,25,1.0,0,1.0
2300,5,407,0,1,0,0,0,0,1,17,0.0,1,1.0
2000,7,77,0,1,0,0,0,0,1,10,0.0,0,1.0
5000,1,304,0,0,0,0,0,1,1,30,1.0,1,1.0
5000,5,72,0,0,0,1,0,0,0,7,1.0,0,1.0
2000,4,300,0,0,0,1,0,0,0,25,1.0,0,1.0
4700,6,107,0,0,1,0,0,0,1,13,1.0,1,1.0
3000,4,240,0,0,0,1,0,0,0,26,0.0,1,1.0
3000,4,334,0,0,0,1,0,0,0,24,0.0,0,1.0
1000,4,51,1,0,0,0,0,0,0,9,1.0,0,1.0
1500,4,250,0,0,1,0,0,0,0,21,1.0,1,1.0
1700,9,172,0,0,0,1,0,0,0,20,0.0,0,1.0
3350,6,162,0,0,0,0,0,1,1,12,0.0,1,1.0
2800,6,177,0,1,0,0,0,0,1,5,1.0,1,1.0
1800,5,25,1,0,0,0,0,0,0,11,0.0,1,1.0
2190,4,73,1,0,0,0,0,0,1,20,0.0,0,1.0
2000,5,145,0,0,0,0,1,0,0,7,0.0,1,1.0
3000,4,126,1,0,0,0,0,0,0,18,0.0,0,1.0
500,3,103,0,1,0,0,0,0,0,2,0.0,0,1.0
400,2,29,0,0,0,0,0,1,0,19,0.0,1,1.0
4200,1,173,0,0,1,0,0,0,0,9,0.0,1,0.0
1000,2,62,0,0,1,0,0,0,1,19,0.0,1,1.0
3000,5,941,1,0,0,0,0,0,0,32,1.0,1,1.0
9800,4,70,1,0,0,0,0,0,0,18,0.0,1,1.0
1000,0,7,1,0,0,0,0,0,0,15,0.0,0,1.0
1500,4,19,0,0,0,0,1,0,0,5,0.0,0,1.0
240,1,0,1,0,0,0,0,0,0,14,0.0,0,1.0
3600,6,752,0,0,0,0,0,1,0,20,1.0,1,1.0
1800,3,24,1,0,0,0,0,0,0,5,0.0,0,1.0
4000,7,1397,0,0,1,0,0,0,0,10,1.0,1,1.0
650,3,30,0,0,0,0,0,1,1,8,0.0,0,1.0
1000,2,28,1,0,0,0,0,0,0,9,0.0,0,1.0
1360,3,96,0,0,0,0,0,1,0,7,0.0,1,1.0
10000,5,10,0,0,1,0,0,0,0,10,0.0,1,0.0
1300,5,58,0,0,1,0,0,0,0,6,0.0,0,1.0
3000,5,599,0,0,1,0,0,0,0,33,1.0,1,1.0
6000,5,84,1,0,0,0,0,0,0,18,0.0,0,1.0
3300,6,39,0,0,0,1,0,0,1,15,1.0,1,1.0
900,2,8,0,0,0,0,1,0,0,7,0.0,0,1.0
1500,4,29,1,0,0,0,0,0,0,7,0.0,0,1.0
2800,4,79,0,0,0,0,0,1,0,8,0.0,0,1.0
3000,5,83,1,0,0,0,0,0,1,21,1.0,1,1.0
1200,3,97,0,0,0,0,1,0,1,20,0.0,1,1.0
750,2,27,0,0,0,1,0,0,1,17,0.0,0,1.0
3000,4,86,0,0,0,0,1,0,0,27,0.0,0,1.0
1130,3,48,0,0,1,0,0,0,0,10,0.0,1,1.0
2000,5,56,0,0,0,0,1,0,0,19,0.0,0,1.0
1000,4,106,1,0,0,0,0,0,0,14,0.0,0,1.0
2500,4,60,0,0,1,0,0,0,0,9,0.0,0,1.0
460,4,47,1,0,0,0,0,0,1,13,0.0,1,1.0
700,2,13,1,0,0,0,0,0,0,8,0.0,0,1.0
3300,3,6,0,0,0,0,1,0,0,18,0.0,1,0.0
1500,5,49,0,0,0,1,0,0,0,3,0.0,0,1.0
1000,3,30,0,0,0,0,0,0,0,5,0.0,0,1.0
5000,8,61,0,0,0,0,1,0,0,17,0.0,1,1.0
2000,2,73,1,0,0,0,0,0,1,21,0.0,1,1.0
2300,4,78,1,0,0,0,0,0,0,15,0.0,0,1.0
2300,6,10,0,0,0,0,1,0,0,19,0.0,1,1.0
2500,2,41,1,0,0,0,0,0,0,13,0.0,0,1.0
168,1,22,0,0,0,0,1,0,1,12,0.0,0,1.0
1200,3,50,0,0,0,1,0,0,0,15,0.0,0,1.0
4128,7,330,0,0,1,0,0,0,0,10,1.0,1,1.0
1000,5,17,0,0,0,0,0,1,0,15,1.0,0,1.0
3000,5,30,1,0,0,0,0,0,0,9,0.0,1,1.0
4000,2,40,0,0,0,0,1,0,1,11,0.0,0,1.0
2800,9,5,0,0,0,1,0,0,0,17,0.0,0,1.0
1600,7,23,0,1,0,0,0,0,1,17,0.0,0,1.0
1500,3,53,0,0,1,0,0,0,1,15,1.0,0,1.0
5000,8,542,1,0,0,0,0,0,0,20,0.0,1,1.0
3600,7,45,0,0,0,0,1,0,0,10,0.0,1,1.0
2500,7,35,1,0,0,0,0,0,0,15,0.0,0,1.0
4000,5,10,0,0,0,1,0,0,0,5,0.0,1,1.0
1000,2,28,0,0,0,0,0,1,0,18,0.0,0,1.0
5500,9,431,0,0,0,1,0,0,0,11,0.0,1,1.0
1500,4,27,0,0,0,0,0,1,0,14,0.0,1,1.0
6000,6,343,0,0,0,0,0,1,1,29,1.0,1,1.0
4000,7,618,0,0,1,0,0,0,0,21,1.0,1,1.0
2000,1,2,0,0,0,0,1,0,1,9,0.0,0,1.0
900,1,22,0,0,0,0,1,0,0,16,0.0,0,1.0
1000,4,264,0,1,0,0,0,0,0,32,1.0,0,1.0
1550,3,90,0,0,0,1,0,0,0,13,1.0,1,1.0
1500,3,250,1,0,0,0,0,0,1,22,0.0,1,1.0
2000,4,138,0,0,1,0,0,0,0,29,1.0,0,1.0
1450,8,104,0,0,0,1,0,0,0,26,1.0,0,1.0
2000,4,329,1,0,0,0,0,0,0,15,1.0,1,1.0
488,0,32,0,0,0,1,0,0,0,6,0.0,0,1.0
4600,7,166,0,1,0,0,0,0,0,19,1.0,1,1.0
1000,5,223,0,0,0,0,1,0,0,5,1.0,0,1.0
2000,3,112,1,0,0,0,0,0,0,23,0.0,1,1.0
4000,6,354,0,1,0,0,0,0,0,19,1.0,1,1.0
4700,7,316,0,0,1,0,0,0,0,28,1.0,1,1.0
1500,4,175,1,0,0,0,0,0,1,24,0.0,0,1.0
3500,7,108,0,1,0,0,0,0,0,13,0.0,0,1.0
3000,7,92,1,0,0,0,0,0,0,10,0.0,1,1.0
1000,5,66,0,0,1,0,0,0,0,18,0.0,1,1.0
3000,5,509,0,0,0,0,1,0,1,20,0.0,0,1.0
3000,5,161,1,0,0,0,0,0,0,23,0.0,1,1.0
2000,8,316,0,0,0,0,1,0,0,19,1.0,0,1.0
3000,4,114,1,0,0,0,0,0,1,15,1.0,0,1.0
5000,5,328,0,0,0,0,0,1,0,22,1.0,0,1.0
1000,6,65,0,0,0,0,1,0,0,7,0.0,1,1.0
3500,4,224,0,0,0,0,0,1,1,18,0.0,1,1.0
1000,4,145,0,0,0,0,0,1,1,9,0.0,0,1.0
1500,4,93,0,0,1,0,0,0,0,35,1.0,1,1.0
3300,7,174,1,0,0,0,0,0,1,11,1.0,0,1.0
3800,7,84,1,0,0,0,0,0,1,18,0.0,1,1.0
3000,4,207,0,0,0,0,1,0,0,22,0.0,1,1.0
10000,7,14,0,1,0,0,0,0,1,34,1.0,0,1.0
1500,1,252,0,0,1,0,0,0,1,23,0.0,0,1.0
1200,3,111,1,0,0,0,0,0,0,17,0.0,1,1.0
1000,3,75,0,1,0,0,0,0,1,19,1.0,0,1.0
5000,6,68,0,1,0,0,0,0,1,13,0.0,0,1.0
4000,6,75,0,1,0,0,0,0,0,9,0.0,1,0.0
1500,6,43,0,0,0,1,0,0,0,14,0.0,1,1.0
1100,5,288,0,0,0,0,1,0,0,8,0.0,1,0.0
3700,5,93,1,0,0,0,0,0,0,8,0.0,1,0.0
4000,6,161,0,0,1,0,0,0,1,38,1.0,1,1.0
2000,4,229,0,0,0,1,0,0,0,7,0.0,0,1.0
4500,9,162,0,0,0,0,1,0,0,20,0.0,1,0.0
5000,8,279,0,0,0,1,0,0,0,29,1.0,0,1.0
2500,5,45,0,0,1,0,0,0,1,7,0.0,0,1.0
1800,3,50,0,0,0,0,1,0,1,6,0.0,1,1.0
3000,4,162,0,0,0,0,1,0,0,12,1.0,0,1.0
2400,6,134,0,0,0,1,0,0,1,12,0.0,1,1.0
1500,3,66,0,0,0,1,0,0,0,17,1.0,1,1.0
1500,5,130,1,0,0,0,0,0,0,15,0.0,0,1.0
1500,9,173,0,0,0,0,1,0,0,10,1.0,0,1.0
2000,1,100,0,0,0,0,0,1,0,24,0.0,1,1.0
4500,5,100,0,0,0,0,0,1,1,13,1.0,0,1.0
2700,6,45,0,0,0,1,0,0,1,31,1.0,0,1.0
1500,4,157,0,0,0,1,0,0,1,15,1.0,0,1.0
1700,4,75,0,0,1,0,0,0,0,18,0.0,1,1.0
1500,3,73,0,0,0,0,0,1,0,10,0.0,0,1.0
1500,4,84,0,0,0,1,0,0,0,15,0.0,0,1.0
500,2,65,0,0,0,0,1,0,0,15,1.0,0,1.0
3800,5,56,0,0,0,1,0,0,0,10,0.0,0,1.0
3000,9,54,0,0,1,0,0,0,1,16,0.0,0,1.0
4000,8,50,0,0,0,0,1,0,1,8,0.0,0,1.0
8000,5,210,1,0,0,0,0,0,1,16,1.0,1,1.0
5000,7,150,0,0,0,1,0,0,0,15,0.0,1,1.0
1500,5,244,0,0,1,0,0,0,0,16,0.0,0,1.0
2500,4,23,0,0,1,0,0,0,0,6,0.0,0,1.0
200,1,197,0,0,0,0,0,1,1,11,0.0,1,1.0
3000,8,150,0,0,1,0,0,0,1,15,0.0,0,1.0
2500,5,24,0,0,1,0,0,0,1,10,1.0,1,1.0
6000,9,100,0,1,0,0,0,0,0,14,1.0,0,1.0
1000,1,165,0,1,0,0,0,0,1,27,1.0,1,1.0
600,5,128,0,0,1,0,0,0,1,4,1.0,0,1.0
3700,8,63,1,0,0,0,0,0,0,13,0.0,0,1.0
1000,4,74,1,0,0,0,0,0,1,18,1.0,1,1.0
3000,5,41,0,0,0,0,1,0,0,30,0.0,1,1.0
2000,9,52,0,0,1,0,0,0,1,12,0.0,0,1.0
2000,4,14,0,0,0,0,0,1,0,8,0.0,0,1.0
2000,6,326,0,0,1,0,0,0,0,19,0.0,1,1.0
3000,8,95,1,0,0,0,0,0,1,16,0.0,1,1.0
3000,6,98,0,0,1,0,0,0,1,10,1.0,0,1.0
1500,3,513,0,0,1,0,0,0,0,16,0.0,0,1.0
3500,6,68,0,0,1,0,0,0,1,7,0.0,1,1.0
2000,5,96,0,0,0,1,0,0,1,14,0.0,1,1.0
4000,6,47,0,0,0,0,1,0,1,5,1.0,0,1.0
2000,4,91,1,0,0,0,0,0,1,30,0.0,0,1.0
3000,5,208,0,0,1,0,0,0,0,7,1.0,1,1.0
2500,8,59,0,0,0,1,0,0,0,19,0.0,0,1.0
690,4,13,1,0,0,0,0,0,0,9,0.0,0,1.0
1000,2,17,0,0,1,0,0,0,0,13,0.0,0,1.0
2000,3,238,1,0,0,0,0,0,0,26,1.0,0,1.0
4000,7,504,0,0,0,1,0,0,0,11,0.0,1,1.0
3300,7,209,0,1,0,0,0,0,1,19,0.0,1,1.0
4000,5,251,1,0,0,0,0,0,0,28,1.0,1,1.0
3500,4,27,0,0,1,0,0,0,1,24,1.0,0,1.0
3000,5,283,0,0,1,0,0,0,0,16,0.0,1,1.0
4500,6,188,0,0,1,0,0,0,1,19,1.0,1,1.0
2000,8,363,0,0,1,0,0,0,1,9,1.0,1,1.0
560,5,19,0,0,0,0,1,0,0,17,0.0,0,1.0
3400,5,138,0,0,0,0,1,0,0,28,0.0,1,1.0
1000,0,0,0,0,0,0,0,1,0,14,0.0,0,1.0
1500,7,166,0,0,0,1,0,0,1,20,1.0,1,1.0
3000,8,228,0,0,1,0,0,0,1,14,0.0,1,1.0
3250,4,198,0,0,1,0,0,0,0,17,1.0,1,1.0
3000,4,399,0,0,0,0,0,1,0,31,1.0,1,1.0
4000,5,149,0,0,0,1,0,0,0,20,1.0,1,1.0
2700,5,164,0,0,0,0,1,0,0,20,0.0,1,1.0
3200,5,124,0,1,0,0,0,0,0,19,1.0,1,1.0
2500,4,362,1,0,0,0,0,0,1,22,0.0,1,1.0
3400,5,212,0,0,0,1,0,0,0,19,1.0,1,1.0
4500,6,74,0,0,1,0,0,0,0,6,1.0,1,1.0
1400,5,215,0,0,1,0,0,0,0,12,0.0,0,1.0
1000,4,147,1,0,0,0,0,0,0,5,0.0,0,1.0
2000,7,126,0,0,0,0,1,0,1,16,1.0,1,1.0
500,1,15,0,1,0,0,0,0,0,24,0.0,0,1.0
4000,9,220,0,0,0,1,0,0,0,4,0.0,0,1.0
1677,5,97,0,0,0,0,1,0,0,11,0.0,0,1.0
5000,8,310,0,0,0,1,0,0,1,18,1.0,0,1.0
2600,7,91,0,0,0,1,0,0,0,12,0.0,0,1.0
3500,5,346,0,0,0,0,0,1,0,20,0.0,0,1.0
1335,5,57,0,0,1,0,0,0,0,9,1.0,1,1.0
1500,5,186,0,0,0,0,1,0,0,11,1.0,1,1.0
7000,8,183,0,0,0,0,1,0,0,14,0.0,0,1.0
2500,6,78,0,0,0,0,0,1,0,12,0.0,0,1.0
4000,5,117,1,0,0,0,0,0,1,15,0.0,1,1.0
2000,5,178,0,0,0,0,1,0,0,20,1.0,0,1.0
1000,5,198,1,0,0,0,0,0,1,14,1.0,1,1.0
4000,9,171,0,0,1,0,0,0,1,7,0.0,1,1.0
800,5,88,0,0,0,1,0,0,0,19,1.0,1,0.0
1600,8,49,0,0,0,1,0,0,0,19,1.0,1,1.0
2500,5,109,0,0,0,0,0,1,0,20,1.0,0,1.0
3500,5,140,0,1,0,0,0,0,1,14,0.0,1,1.0
800,3,23,0,0,1,0,0,0,0,26,0.0,1,1.0
1600,5,46,0,0,0,0,1,0,0,13,0.0,0,1.0
2000,3,49,1,0,0,0,0,0,0,12,0.0,1,1.0
1500,1,56,0,0,0,0,1,0,0,30,1.0,0,1.0
2000,4,72,0,1,0,0,0,0,0,25,0.0,0,1.0
3500,5,47,0,0,1,0,0,0,1,20,1.0,1,1.0
5000,8,159,0,0,0,1,0,0,1,13,0.0,1,1.0
2500,4,148,0,0,0,0,1,0,0,5,0.0,1,0.0
1500,6,307,0,0,0,0,0,1,1,13,0.0,1,1.0
4000,8,187,1,0,0,0,0,0,0,19,0.0,1,1.0
1400,6,70,1,0,0,0,0,0,0,25,0.0,1,1.0
5000,7,94,0,0,0,0,1,0,1,14,0.0,0,1.0
3000,8,85,0,1,0,0,0,0,1,20,0.0,1,1.0
5000,6,108,0,0,1,0,0,0,0,5,1.0,1,1.0
1000,4,26,0,0,0,0,1,0,0,12,0.0,0,1.0
1300,3,34,0,0,0,1,0,0,1,5,0.0,0,1.0
3000,4,186,0,0,1,0,0,0,0,22,1.0,1,1.0
2700,5,82,0,0,1,0,0,0,1,15,0.0,1,1.0
4800,8,89,0,1,0,0,0,0,1,11,0.0,1,1.0
6000,8,138,0,0,0,1,0,0,1,34,0.0,1,1.0
2000,1,263,0,0,0,0,1,0,0,23,0.0,1,1.0
5000,8,84,0,0,0,0,0,1,0,19,0.0,1,1.0
2000,4,102,0,0,0,1,0,0,0,20,0.0,1,1.0
3000,1,211,0,0,0,0,0,1,0,25,1.0,1,1.0
3000,6,188,0,0,0,1,0,0,1,11,0.0,0,1.0
1800,4,148,0,0,1,0,0,0,0,24,1.0,0,1.0
2100,5,211,0,0,0,0,1,0,1,25,0.0,1,1.0
4800,7,100,0,0,0,0,1,0,0,25,1.0,1,1.0
2000,3,0,1,0,0,0,0,0,0,9,1.0,1,1.0
1400,5,111,1,0,0,0,0,0,1,7,1.0,0,1.0
1250,3,64,0,0,0,1,0,0,0,19,0.0,0,1.0
4500,7,121,0,0,0,1,0,0,1,32,0.0,1,1.0
2000,9,196,1,0,0,0,0,0,1,18,0.0,0,1.0
2500,7,79,1,0,0,0,0,0,0,19,0.0,1,1.0
2750,5,142,1,0,0,0,0,0,0,7,0.0,0,1.0
4500,5,19,0,0,1,0,0,0,1,8,1.0,1,1.0
800,3,65,0,0,1,0,0,0,0,13,1.0,1,1.0
5000,4,9,0,0,1,0,0,0,0,17,1.0,0,1.0
1200,5,103,0,0,0,0,0,1,0,18,1.0,1,1.0
3000,8,121,0,0,0,1,0,0,1,8,0.0,0,1.0
2000,2,21,0,0,0,1,0,0,1,30,0.0,0,1.0
2700,7,84,0,0,0,0,1,0,0,20,0.0,1,1.0
1300,4,132,0,0,0,1,0,0,0,22,0.0,1,1.0
5600,8,175,0,0,0,0,1,0,1,12,0.0,0,1.0
2200,7,123,1,0,0,0,0,0,0,14,0.0,1,1.0
1000,3,9,1,0,0,0,0,0,0,3,0.0,0,1.0
1300,4,19,0,1,0,0,0,0,0,8,0.0,0,1.0
1500,3,127,1,0,0,0,0,0,1,21,1.0,0,1.0
1500,4,184,0,0,1,0,0,0,0,12,0.0,0,1.0
2300,6,90,0,0,0,0,0,1,0,17,0.0,0,1.0
3000,5,77,0,0,1,0,0,0,1,17,1.0,1,1.0
1500,3,107,0,0,0,1,0,0,0,17,1.0,0,1.0
3000,6,119,0,0,0,1,0,0,0,17,1.0,1,1.0
1800,3,183,0,0,1,0,0,0,0,11,0.0,0,1.0
2800,4,168,0,0,1,0,0,0,0,21,0.0,1,0.0
3000,7,64,1,0,0,0,0,0,1,18,0.0,1,1.0
2700,7,45,0,0,0,1,0,0,1,18,1.0,0,1.0
1500,4,137,1,0,0,0,0,0,0,22,0.0,1,1.0
600,2,107,1,0,0,0,0,0,1,14,0.0,1,1.0
2200,4,31,0,0,1,0,0,0,0,5,0.0,0,1.0
5000,7,74,0,0,0,0,0,1,0,20,0.0,1,1.0
1000,2,19,0,0,1,0,0,0,0,5,0.0,0,1.0
15000,9,147,1,0,0,0,0,0,0,35,1.0,0,1.0
4300,9,112,1,0,0,0,0,0,0,12,0.0,1,1.0
3000,2,64,0,0,1,0,0,0,0,2,0.0,0,1.0
4000,8,119,0,1,0,0,0,0,1,8,0.0,1,1.0
3000,8,47,0,0,1,0,0,0,1,11,1.0,0,1.0
1000,4,47,0,0,0,0,1,0,1,9,0.0,0,1.0
1000,3,18,0,0,0,0,1,0,0,20,0.0,0,1.0
2839,8,38,0,0,1,0,0,0,1,9,0.0,1,1.0
1700,5,102,0,0,0,0,1,0,0,11,0.0,1,0.0
1200,5,107,0,0,0,1,0,0,0,17,0.0,1,1.0
2500,4,5,0,0,0,0,0,1,0,27,1.0,0,1.0
4000,8,125,0,1,0,0,0,0,1,18,1.0,1,1.0
3500,7,147,0,0,0,0,0,1,1,6,0.0,1,1.0
2000,3,65,0,0,1,0,0,0,0,25,1.0,0,1.0
600,2,142,1,0,0,0,0,0,1,33,1.0,0,1.0
2000,6,57,0,0,1,0,0,0,1,5,0.0,0,1.0
2500,5,64,0,0,1,0,0,0,0,13,0.0,1,1.0
3500,7,113,0,0,0,1,0,0,0,26,0.0,0,1.0
2000,5,38,0,0,0,1,0,0,0,19,0.0,1,0.0
2000,4,142,0,0,0,1,0,0,0,18,1.0,1,1.0
2500,6,95,0,0,0,0,1,0,0,8,0.0,0,1.0
1000,3,76,0,0,1,0,0,0,0,19,0.0,0,1.0
5000,3,109,1,0,0,0,0,0,0,25,0.0,1,1.0
2100,6,49,0,1,0,0,0,0,0,20,1.0,1,1.0
3000,7,247,0,0,0,0,1,0,0,30,0.0,1,1.0
1200,4,112,1,0,0,0,0,0,0,16,0.0,0,1.0
500,4,65,0,0,0,1,0,0,0,12,0.0,1,0.0
2500,7,77,0,0,1,0,0,0,0,22,0.0,1,1.0
2500,5,128,0,1,0,0,0,0,0,9,0.0,0,1.0
1832,4,116,0,0,0,1,0,0,0,14,0.0,1,1.0
6000,8,79,0,1,0,0,0,0,0,12,0.0,0,1.0
5000,8,46,1,0,0,0,0,0,0,18,0.0,1,1.0
1500,5,54,0,0,0,1,0,0,0,14,0.0,1,1.0
1500,4,86,0,1,0,0,0,0,0,18,0.0,0,1.0
1200,3,0,0,0,0,0,0,1,1,7,0.0,1,1.0
1000,3,179,1,0,0,0,0,0,1,19,0.0,1,1.0
2250,6,74,1,0,0,0,0,0,0,17,0.0,1,1.0
850,1,73,0,0,0,0,0,1,0,13,0.0,0,1.0
6000,7,185,0,0,0,1,0,0,0,33,0.0,1,1.0
2000,5,173,0,0,1,0,0,0,0,20,0.0,1,0.0
1200,5,108,1,0,0,0,0,0,1,7,0.0,1,1.0
2000,5,87,1,0,0,0,0,0,0,16,0.0,1,1.0
2300,6,30,0,0,0,1,0,0,0,18,0.0,1,1.0
600,4,63,1,0,0,0,0,0,0,31,0.0,0,1.0
3000,0,0,0,0,0,0,1,0,0,6,0.0,0,1.0
2500,3,51,1,0,0,0,0,0,0,18,0.0,0,1.0
3200,6,143,0,0,0,0,0,1,0,24,0.0,1,1.0
2000,6,77,0,0,1,0,0,0,0,9,0.0,1,1.0
1500,3,73,0,1,0,0,0,0,0,27,1.0,0,1.0
5000,1,52,0,0,0,1,0,0,0,14,0.0,1,1.0
2000,4,62,1,0,0,0,0,0,0,12,0.0,0,1.0
2500,7,19,0,0,1,0,0,0,0,5,0.0,0,1.0
2500,6,39,0,0,1,0,0,0,1,17,0.0,0,1.0
3500,5,56,0,0,0,0,0,1,0,7,0.0,0,1.0
3000,4,77,0,0,0,0,0,1,0,14,0.0,1,1.0
2000,7,149,0,0,1,0,0,0,1,28,0.0,0,1.0
1000,2,82,1,0,0,0,0,0,1,16,0.0,1,1.0
700,2,5,0,0,1,0,0,0,1,5,0.0,0,1.0
1000,3,59,0,0,0,0,0,1,0,11,0.0,1,1.0
2000,7,72,0,0,0,0,1,0,0,12,0.0,1,1.0
1500,4,52,0,0,1,0,0,0,0,11,0.0,0,1.0
7000,1,121,1,0,0,0,0,0,0,11,0.0,0,1.0
800,2,76,0,0,1,0,0,0,1,19,0.0,0,1.0
1350,6,49,1,0,0,0,0,0,0,14,0.0,1,1.0
1000,4,104,1,0,0,0,0,0,1,16,0.0,0,1.0
2800,4,39,0,0,0,1,0,0,0,5,0.0,0,1.0
2500,5,141,1,0,0,0,0,0,1,9,0.0,1,1.0
